Ripon College,308,https://www.facebook.com/ripon.college,https://twitter.com/riponcollege
Western Washington University,309,https://www.facebook.com/westernwashingtonuniversity?sk=wall,https://twitter.com/wwu
Colorado State University,310,https://www.facebook.com/coloradostateuniversity,https://twitter.com/ColoradoStateU
Albion College,311,https://www.facebook.com/albioncollege,https://twitter.com/albioncollege
Loyola University Chicago,312,https://www.facebook.com/LoyolaChicago,https://twitter.com/LoyolaChicago
Goshen College,313,https://www.facebook.com/goshencollege,https://twitter.com/goshencollege
Spelman College,314,https://www.facebook.com/SpelmanCollege,https://twitter.com/SpelmanCollege
Houghton College,315,https://www.facebook.com/HoughtonCollege,https://twitter.com/houghtoncollege
Union University,316,https://www.facebook.com/UnionUniversity,https://twitter.com/unionuniversity
Ouachita Baptist University,317,https://www.facebook.com/ouachita,https://twitter.com/ouachita
Nebraska Wesleyan University,318,https://www.facebook.com/NebraskaWesleyan,https://twitter.com/NEWesleyan
Susquehanna University,319,https://www.facebook.com/SusquehannaU,https://twitter.com/susquehannau
DePaul University,320,https://www.facebook.com/DePaulUniversity,https://twitter.com/depaulu
Chapman University,321,https://www.facebook.com/ChapmanUniversity,https://twitter.com/chapmanu
Xavier University,322,https://www.facebook.com/xavieruniversity,https://twitter.com/XavierUniv
Oregon State University,323,https://www.facebook.com/osubeavers,https://twitter.com/oregonstateuniv
Marist College,324,https://www.facebook.com/marist,https://twitter.com/marist
Wesleyan College,325,https://www.facebook.com/pages/Wesleyan-College-First-For-Women/53321571759,https://twitter.com/wesleyancollege
Seattle Pacific University,326,https://www.facebook.com/seattle.pacific.university,https://twitter.com/spunews
